id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
28207730,Explore a Foodie Area from a Renovated East Side Bungalow,213057993,Brandon & Alex,,78702,30.2618,-97.73306,Entire home/apt,205,1,51,2019-10-29,3.61,1,158
28208786,Condo just South of downtown,79677794,Katherine,,78741,30.22629,-97.74364,Entire home/apt,135,2,8,2019-04-02,0.57,1,41
28217020,"1/1 Central North: UT,ACL,Downtown, Hyde Park,",5244823,Ruth,,78751,30.30998,-97.72089,Entire home/apt,77,30,1,2018-11-05,0.08,2,239
28227568,NEW ★600+ 5-Star Reviews★ - Family/Couple Escape!!,12925390,Nathan & Julie,,78704,30.23271,-97.77696,Entire home/apt,120,2,83,2019-11-06,5.85,7,3
28245181,Zilker Artist's Studio Getaway,40651878,Hannah,,78704,30.25461,-97.76561,Entire home/apt,80,6,14,2019-09-30,1.01,1,0
28246797,"Convenient, quiet bed & bath suite. Verdant patio.",22301412,Daniel,,78735,30.24783,-97.82666,Private room,54,2,8,2019-10-27,0.63,2,16
28247811,Charming Travis Heights (SoCo) House (2BR-1BA),43188785,Will,,78704,30.24568,-97.74878,Entire home/apt,175,4,4,2019-03-12,0.30,1,0
28250995,Centrally  located  Condominium,172068703,Steven,,78704,30.23442,-97.78211,Entire home/apt,70,1,36,2019-10-27,2.67,1,45
28253030,Luxury suite with bathroom and living area w/tv,23700963,Shawn And Saundra,,78702,30.25747,-97.73328,Private room,99,2,50,2019-11-12,3.60,1,45
28253468,Bigger than a bungalow,35210042,Keri,,78745,30.20934,-97.77882,Entire home/apt,175,2,9,2019-10-14,0.67,1,0
28253567,Private room-East Austin,19791759,Alejandro,,78702,30.27826,-97.71814,Private room,75,2,12,2019-09-30,0.86,1,352
28254684,Magical Home in the Woods just outside Austin,15782486,Top Trip Rentals,,78746,30.31713,-97.80305,Entire home/apt,550,1,8,2019-10-20,0.64,32,47
28256201,Austin Flats #201,200692820,Jeanette,,78751,30.30559,-97.73503,Entire home/apt,119,2,27,2019-11-02,2.01,2,352
28256873,Downtown NE Mid-century Magnificent!,28627278,Sue,,78723,30.29883,-97.68018,Entire home/apt,162,2,38,2019-10-29,2.78,6,332
28257171,Sojourn on Cherry Lane,12680320,Helen,,78703,30.29267,-97.77137,Entire home/apt,93,2,46,2019-11-01,3.32,1,285
28257959,Sour Patch Kid House,100103700,Rachel,,78721,30.28204,-97.69607,Entire home/apt,750,2,0,,,1,0
28260644,Room in South Austin minutes to ACL/downtown,136997635,Mollie,,78745,30.20526,-97.83494,Private room,150,2,0,,,1,0
28274319,Pearl Paradise 2,212452953,Adam,,78705,30.29159,-97.74671,Entire home/apt,189,2,40,2019-11-10,2.83,2,243
28278159,"Mid Century Zilker duplex, walk to Barton Springs!",20239280,Joseph,,78704,30.25752,-97.7745,Private room,90,2,14,2019-10-27,1.01,2,107
28302431,New Austin Townhouse - Blue Room,56093850,Clay,,78729,30.46616,-97.76787,Private room,49,1,10,2019-05-30,0.71,2,0
28305043,The Cozy Tiny,37891014,Christopher,,78704,30.23683,-97.76617,Entire home/apt,85,2,34,2019-10-20,2.45,2,90
28306643,Iconic Mid-century Treehouse Close to Downtown.,61817649,Tricia And Mark,,78731,30.32268,-97.76897,Private room,150,2,5,2019-10-13,0.37,1,160
28306679,Large 4 bedroom! Luxe Kitchen! 20 Min to Downtown!,213761398,Lisa,,78729,30.44715,-97.74797,Entire home/apt,125,3,4,2019-11-02,0.31,1,345
28309079,Beautiful Contemporary Home in Westlake,213780195,Carson,,78746,30.28235,-97.80157,Entire home/apt,700,2,0,,,1,0
28312838,Sunny Bohemian Bungalow,22407898,Jennalei,,78731,30.30874,-97.75264,Entire home/apt,65,4,2,2019-03-01,0.14,1,0
28313448,3 Bedroom House Great Location,50825886,Daniel,,78704,30.22933,-97.76427,Entire home/apt,299,3,2,2018-10-15,0.15,1,90
28330732,The Austin Retreat,72682985,Chelsea,,78756,30.31859,-97.73139,Entire home/apt,120,1,24,2019-08-18,1.70,6,57
28335164,New Hyde Park Charmer Among the Trees,11937725,Sara,,78751,30.30291,-97.73158,Entire home/apt,155,2,16,2019-11-03,1.15,1,171
28335638,Austin Apartment Near UT/Downtown,139894023,William,,78705,30.29123,-97.74922,Private room,29,1,4,2018-10-21,0.29,1,0
28336231,Private guest suite located in Travis Heights,129811205,Justin,,78704,30.2385,-97.74173,Entire home/apt,89,1,76,2019-11-03,5.64,1,172
28336929,Luxury Downtown Apartment! PRIME LOCATION!,44602582,Whitney,,78703,30.26809,-97.75557,Entire home/apt,250,1,1,2018-09-12,0.07,1,0
28337089,Keeping it Weird,20238484,Raeanne,,78704,30.24826,-97.77846,Entire home/apt,125,2,2,2019-04-28,0.15,1,7
28338291,Remodeled 1950s Bungalow with Backyard,35424877,Sarah,,78751,30.31731,-97.71949,Entire home/apt,165,2,50,2019-11-10,4.32,1,130
28338783,Peaceful South Austin House close to Downtown,37453042,Nathalie,,78745,30.21386,-97.80459,Private room,125,1,3,2019-05-26,0.23,1,179
28340049,"PLUSH, SOUTH CONGRESS TOWNHOME",213993891,Kayla,,78704,30.22694,-97.75452,Entire home/apt,99,1,107,2019-11-03,7.45,1,98
28340732,PRIVATE SUITE 2 MILES FROM THE DOMAIN,73371182,Susan,,78727,30.41425,-97.7319,Private room,45,1,27,2019-07-27,1.98,1,0
28342174,Downtown Austin ideal location!,1381289,Tawnya,,78701,30.27215,-97.74822,Entire home/apt,189,1,1,2019-03-17,0.12,2,73
28343735,Say Hello to South Austin from a Tranquil Room,739362,Barbara,,78745,30.19741,-97.77754,Private room,28,30,13,2019-11-03,0.97,5,194
28346632,"Ideal location, 2 bedroom, sleeps 6!",1381289,Tawnya,,78701,30.27221,-97.74825,Entire home/apt,400,1,1,2018-09-22,0.07,2,73
28355549,NEW!!! EXCELLENT LOCATION Deep Water All Year Long,20951631,Jenelle318,,78734,30.391,-97.96774,Entire home/apt,140,2,4,2019-10-26,0.91,1,51
28360397,324 - Stay Like Locals in ♥ of SoCo w/free parking,129775437,StayLo,,78704,30.2553,-97.7454,Entire home/apt,499,1,22,2019-09-16,1.56,6,0
28362968,"Inn Cahoots on 6th: 4BR/11Beds,Pool,Roofdeck (U5)",814883,Kristen,,78702,30.26277,-97.73034,Hotel room,600,1,13,2019-10-14,1.65,12,280
28366970,Barton Hills Beauty on Greenbelt near Zilker Park,210773550,Michelle,,78704,30.25297,-97.78512,Entire home/apt,750,3,5,2019-11-03,2.73,1,337
28367461,East Austin Gem,214171322,Mona,,78702,30.25627,-97.7306,Entire home/apt,200,2,3,2018-10-15,0.21,1,0
28379054,Boho Private Master Guest Suite,44703575,Korynn & Jeremiah,,78753,30.38277,-97.6697,Entire home/apt,85,2,79,2019-10-26,5.98,1,162
28380321,"Cozy Home near Downtown, UT, Eastside, ACL, F1",4135789,Corey,,78702,30.27549,-97.72093,Entire home/apt,165,1,34,2019-11-09,2.40,2,158
28382109,Relaxing home,214261445,Lesly,,78741,30.2277,-97.72178,Entire home/apt,300,1,0,,,1,90
28382656,South Austin getaway,214278550,Karla,,78748,30.14587,-97.81199,Private room,60,1,14,2019-03-18,1.04,1,0
28384878,Premium location for those on a budget! Stay near downtown AND be able to afford the nightlife!,177821967,ITrip Vacations,,78704,30.23968,-97.74204,Entire home/apt,124,2,3,2019-06-21,0.21,29,246
28389387,"Cozy & Cute, Home away from home",87244254,Ryan,,78741,30.24013,-97.72021,Private room,47,1,25,2019-11-10,3.01,1,259
28406091,Key to Austin Get Away Vibe,18153980,Kristine,,78745,30.23069,-97.79503,Entire home/apt,105,1,26,2019-10-20,2.46,2,82
28408155,Modern East Austin Apartment,10321998,Anne,,78741,30.22782,-97.72152,Entire home/apt,95,2,2,2018-11-18,0.14,1,0
28411541,Cute Casita Under Canopy of Trees,31084496,Jacob,,78723,30.30929,-97.69888,Entire home/apt,100,2,61,2019-11-11,4.39,1,320
28414169,Great home/fun host 1,113565216,Diane,,78717,30.49768,-97.7947,Private room,50,1,14,2019-11-03,1.69,3,269
28428357,*NO GUEST SERVICE FEE* The Arrive Clifftop Estate,157959474,Red Awning,,78746,30.30529,-97.86359,Entire home/apt,3424,3,0,,,23,260
28428500,*NO GUEST SERVICE FEE* The Authentic Lake Austin Hacienda,157959474,Red Awning,,78733,30.34308,-97.87659,Entire home/apt,3421,3,0,,,23,260
28431523,Rooftop Roost ATX. Downtown Sunset views. 8 beds,1523587,Dallas,,78702,30.26934,-97.72657,Entire home/apt,725,1,33,2019-10-20,2.41,17,325
28431601,Great queen bedroom for business travelers!,64814452,Pamela,,78727,30.43686,-97.73283,Private room,42,2,0,,,2,0
28434566,Franwood Lane,1715487,Rima,,78757,30.36777,-97.73359,Private room,53,1,2,2019-07-31,0.16,1,355
28438759,Darling Oasis,1793578,Lex,,78723,30.29763,-97.68036,Entire home/apt,350,1,1,2018-10-07,0.07,1,0
28440340,Lodge with a view,214701844,Chauncey,,78746,30.29115,-97.84054,Entire home/apt,500,1,2,2018-11-25,0.16,1,0
28441656,Luxury 1BR apartment 1.2 mi to ACL,184123171,Bob,,78701,30.26444,-97.74939,Entire home/apt,275,3,1,2018-10-14,0.08,1,0
28443182,Capitol View Condos by One Fine Flat - Paramount,50250626,Greg,,78701,30.27697,-97.74848,Entire home/apt,149,2,71,2019-11-09,5.11,7,148
28458297,Deep Eddy Backyard Studio with Treetop Views,214823577,Brian,,78703,30.2773,-97.77171,Entire home/apt,299,2,87,2019-11-10,6.49,1,139
28462822,UT Suite + Pool + Gym,177489660,Vector Travel,,78705,30.28344,-97.74153,Entire home/apt,95,1,39,2019-11-04,2.76,8,5
28462970,University District Flat + Amenitized Building,177489660,Vector Travel,,78705,30.28389,-97.74243,Entire home/apt,95,1,49,2019-10-21,3.47,8,7
28463300,Trendy East ATX Bungalow w/ Xeriscaped yard,124133947,Christen,,78702,30.27731,-97.70725,Entire home/apt,189,2,14,2019-11-11,1.08,1,175
28463789,"Inn Cahoots: 3 combined units, 39 beds on 6th St",814883,Kristen,,78702,30.26342,-97.72892,Hotel room,2893,2,0,,,12,241
28465793,Capitol View Condos by One Fine Flat - Driskill,50250626,Greg,,78701,30.27819,-97.74847,Entire home/apt,149,2,63,2019-11-06,4.53,7,143
28466259,Inn Cahoots: Entire Hotel: 61 Beds on 6th St,814883,Kristen,,78702,30.26488,-97.73018,Hotel room,4485,2,0,,,12,213
28466749,BEST area in ATX. Extra fun with later check out.,1360202,Terri,,78703,30.27367,-97.76217,Entire home/apt,83,2,71,2019-10-29,5.33,2,34
28466833,Walking Distance to East 6th & Rainey Streets!,4099306,Peter,,78702,30.25705,-97.73427,Entire home/apt,147,1,42,2019-11-11,2.99,1,0
28467048,COZY MUSIC LOVER’s  GETAWAY,21771117,Charlie,,78704,30.24704,-97.78167,Entire home/apt,300,1,2,2019-10-13,1.58,1,321
28483791,Austin Bungalow - near ACL!,13975556,Zita,,78704,30.25488,-97.77927,Entire home/apt,201,1,3,2019-01-02,0.24,1,0
28485287,"ACL Paradise- Hot Tub, Minutes from 6th",1361708,Peter And Bridget,,78702,30.27308,-97.7067,Entire home/apt,1000,2,11,2019-07-07,0.84,2,0
28486334,Cute East Austin Bungalow for ACL!,80480244,Brianna,,78702,30.2601,-97.69528,Entire home/apt,112,3,1,2019-02-28,0.12,1,0
28486702,Watch City Lights from the Rooftop at a Minimal Zilker Pad,3583015,Valeria,,78704,30.25451,-97.76463,Entire home/apt,300,2,16,2019-11-04,1.19,1,0
28488431,"Perfect, Spacious, Quiet Home in East DT!",201115535,Carrie,,78702,30.25584,-97.72081,Entire home/apt,99,1,7,2019-03-17,0.53,1,0
28488777,Hill Country Views! Just minutes from downtown!,57773445,Joshua,,78735,30.26055,-97.90149,Entire home/apt,74,2,5,2018-12-30,0.36,1,0
28489569,Host Dinner Parties at a Tuscan Villa in the Heart of Austin,210733801,Arrive,,78735,30.2374,-97.80983,Entire home/apt,1730,3,2,2019-09-08,0.16,33,364
28490316,AUTHENTIC ATX ORIGINAL | Up to 8bds | Walk to Zilker | Perfect for ACL I Fun!,210733801,Arrive,,78746,30.27011,-97.78041,Entire home/apt,1152,3,0,,,33,357
28490380,"Inn Cahoots 6th St: 8BR/22Bed,Pool,Roofdeck(U4&5)",814883,Kristen,,78702,30.26489,-97.73073,Hotel room,1013,1,1,2019-04-04,0.13,12,255
28491861,Cool Austin Condo,196423181,Hans,,78705,30.29502,-97.73736,Entire home/apt,150,2,26,2019-11-03,1.84,1,169
28493448,Cute room in an eclectic S. Central Austin home,19126677,Jaime,,78745,30.21311,-97.81552,Private room,39,30,17,2019-10-21,1.26,1,93
28494543,Mid Century Treehouse walk to ACL,20239280,Joseph,,78704,30.2589,-97.77323,Entire home/apt,394,2,6,2019-10-13,0.45,2,106
28495316,Charming Cottage in North Loop / Hyde Park,215094968,Bonnie,,78751,30.31751,-97.71709,Entire home/apt,200,2,7,2019-06-11,0.56,1,9
28497695,Peacock Cottage - Central Austin,115987606,Justin,,78751,30.30836,-97.72393,Entire home/apt,70,1,58,2019-11-04,4.92,1,59
28501479,"Downtown/6th Historic Urban Loft 1,500sqft.",38396761,Nick,,78701,30.26896,-97.74393,Entire home/apt,599,1,1,2018-10-15,0.08,1,90
28505764,Modern Apartment in Austin.,34469770,Katherine,,78749,30.23016,-97.87822,Entire home/apt,75,3,8,2019-11-05,0.99,1,7
28511447,Mid-Century Home with Backyard Hot Tub.,103821352,May,,78727,30.41684,-97.69388,Entire home/apt,129,30,105,2019-10-26,7.82,2,142
28511824,*NO GUEST SERVICE FEE* The Authentic Atx Experience Estate,157959474,Red Awning,,78733,30.31304,-97.86645,Entire home/apt,3831,3,0,,,23,260
28512594,Cute Austin Bungalow W/ Fenced Yard,165149578,Kaya,,78757,30.34848,-97.71835,Entire home/apt,249,30,7,2019-07-13,0.84,1,105
28513414,Austin - Downtown Barton Springs Location!,42400562,Mark K.,,78704,30.25943,-97.75381,Private room,85,2,2,2019-09-27,0.92,2,25
28513815,Zilker Guesthouse,14747714,Carrye,,78704,30.25708,-97.77422,Entire home/apt,90,1,18,2019-11-11,1.26,1,239
28513886,"New Resort Style Condo near TechRidge, Austin Tx",13075434,Gina,,78728,30.43107,-97.67039,Private room,40,1,9,2018-10-26,0.64,1,0
28514575,Close to Downtown and UT 2bed/2bath treasure!,149320585,Autumn,,78705,30.29857,-97.74235,Entire home/apt,150,2,60,2019-11-07,4.25,4,195
28516634,Allendale Abode,71029820,Jona,,78731,30.32476,-97.75439,Entire home/apt,114,1,4,2018-10-27,0.30,1,0
28521981,Private 2-Bedroom in South Austin 2-Story Home,118445983,Andy,,78745,30.1962,-97.7836,Private room,32,1,62,2019-11-04,4.79,1,65
28522077,Interior Designer's Hyde Park Bungalow,162842441,Kelsey,,78751,30.30509,-97.72552,Entire home/apt,175,4,5,2019-07-09,0.45,1,0
28540757,Charming Bouldin House - Steller Location,59777539,Tyler,,78704,30.24538,-97.7571,Private room,75,3,3,2018-10-28,0.22,3,0
28542702,Modern and Bright Room Just 15min From Downtown,13735580,Steven,,78724,30.28189,-97.62842,Private room,35,1,44,2019-11-09,3.11,3,67
28543329,Capitol View Condos by One Fine Flat - Lone Star,50250626,Greg,,78701,30.27888,-97.74799,Entire home/apt,149,2,45,2019-11-09,3.24,7,0
28561681,Super Cozy South Austin Apartment,107318112,Lauren,,78747,30.15085,-97.79035,Entire home/apt,118,2,1,2018-10-07,0.07,1,0
28561918,Master bedroom with private access and pool/spa,2295095,Christie,,78739,30.1918,-97.8769,Private room,100,2,2,2019-11-03,2,1,164
28562596,"Private Bath! 2mi SoCo, 4mi Zilker, 4 mi downtown!",215566189,Amanda,,78741,30.22347,-97.73904,Private room,31,1,59,2019-11-04,4.24,1,60
28563858,Large Custom Home during Formula 1 with pool,36283034,Misty,,78737,30.14431,-97.98943,Entire home/apt,800,5,0,,,1,365
28567308,Hyde Park hideaway,40039161,Leslie,,78751,30.30937,-97.72371,Private room,49,2,24,2019-11-06,1.78,1,15
28580619,Cozy and Spacious 4 bed 2.5 bath home in NE Austin,80064154,Kokouvi & Shabreda,,78754,30.34615,-97.61331,Entire home/apt,100,1,28,2019-11-03,3.37,1,250
28584604,Todd Guest House,82061421,Jim,,78703,30.27616,-97.75344,Entire home/apt,695,3,1,2018-12-19,0.09,1,41
28585844,Relaxing Abode in Central Austin,5103090,Libby,,78751,30.30621,-97.73188,Entire home/apt,110,2,5,2019-10-13,0.37,1,0
28586138,ATX Cozy Tiny House,9228108,Jami,,78752,30.33297,-97.6964,Entire home/apt,79,2,96,2019-11-10,7.15,3,151
28587337,Lake Travis Getaway,203086565,Sterling,,78734,30.42014,-97.92348,Entire home/apt,59,2,0,,,1,90
28587368,"End Of the Road, Dripping Springs",24839436,Jo,,78737,30.21472,-98.01911,Entire home/apt,130,2,70,2019-11-10,5.12,1,195
28602859,East Austin House Master Bed/Bath,215870199,Bradley,,78702,30.26689,-97.71056,Private room,50,1,0,,,1,57
28606500,"Walk East Austin, Best Location",24516340,David,,78702,30.2611,-97.7285,Entire home/apt,349,3,30,2019-10-28,2.28,18,96
28607716,"East Austin Gem, Best Location",24516340,David,,78702,30.26214,-97.73242,Entire home/apt,399,3,19,2019-10-13,1.42,18,110
28608086,Enfield Sanctuary Near Downtown,177489660,Vector Travel,,78703,30.2831,-97.7608,Entire home/apt,95,1,57,2019-11-09,4.22,8,315
28609272,East Austin Comfort Pad,24516340,David,,78702,30.25674,-97.70146,Entire home/apt,319,3,20,2019-09-29,1.52,18,99
28610989,"7 miles to Downtown| Minutes to Airport, COTA & F1",81996454,Natalie,,78744,30.19685,-97.69815,Entire home/apt,250,2,53,2019-10-28,3.84,1,0
28611331,Downtown East Studio,35918465,Anita And Oliver,,78702,30.27137,-97.72995,Private room,179,2,8,2019-11-06,4.53,2,234
28613091,Trendy Industrial Apt in the Heart of DT,72974979,Ray,,78701,30.26526,-97.7469,Entire home/apt,350,2,1,2018-10-15,0.08,1,0
28614299,"Brand New Studio house in Central ATX, Casa Hazel",194393518,John,,78703,30.29374,-97.76283,Entire home/apt,100,2,15,2019-09-22,1.11,1,157
28614890,1 BR in Central/East Austin Oasis!,17645463,Lauren,,78723,30.29148,-97.70026,Private room,75,2,0,,,1,0
28629771,Urban Loft in the ♥ of Downtown Austin,15782486,Top Trip Rentals,,78701,30.26717,-97.74123,Entire home/apt,217,1,59,2019-11-05,4.32,32,163
28632311,Explore Austin from this Comfy Private Room,216065253,Isabella,,78751,30.31358,-97.73327,Private room,75,1,9,2019-05-02,0.66,1,81
28635135,78704 ACL READY ZEN W/ GREAT OUTDOOR SPACE,109669065,Knox,,78704,30.22991,-97.78675,Entire home/apt,350,2,0,,,1,0
28635902,Clean-cozy-south-Austin 3 BR/2.5 BA 15 min from DT,49382935,Neal,,78748,30.17656,-97.79082,Entire home/apt,133,2,56,2019-11-08,4.05,2,320
28636511,Moroccan Apartment,1559614,Blake,,78745,30.22409,-97.79365,Entire home/apt,150,1,5,2019-04-08,0.38,1,0
28636972,Large 1 bedroom house in the heart of S. 1st,1411717,Robbie,,78704,30.23401,-97.76168,Entire home/apt,79,1,54,2019-11-06,3.88,11,277
28637349,The Humble Hotel,103127249,Courtney,,78748,30.19004,-97.83359,Entire home/apt,350,2,0,,,1,0
28637495,Modern SoCo Condo in the Heart of SXSW!,2934425,Brett,,78704,30.25106,-97.74392,Entire home/apt,120,1,90,2019-11-11,7.16,13,159
28638011,Fantastic One Bedroom at MUSE,4962900,Stay Alfred,,78704,30.25351,-97.74754,Entire home/apt,999,2,1,2019-02-25,0.11,84,325
28638020,Marvelous One Bedroom at MUSE,4962900,Stay Alfred,,78704,30.25456,-97.7471,Entire home/apt,999,2,6,2019-09-07,0.70,84,324
28638021,Lovely One Bedroom at MUSE,4962900,Stay Alfred,,78704,30.25472,-97.74799,Entire home/apt,999,2,3,2019-07-31,0.43,84,337
28638024,Impeccable One Bedroom at MUSE,4962900,Stay Alfred,,78704,30.2528,-97.74674,Entire home/apt,999,2,0,,,84,335
28638026,Glorious One Bedroom at MUSE,4962900,Stay Alfred,,78704,30.2545,-97.74732,Entire home/apt,999,2,0,,,84,268
28639531,Marvelous Stay Alfred at MUSE,114353388,Stay Alfred,,78704,30.25291,-97.74719,Entire home/apt,1112,1,1,2019-08-18,0.34,82,324
28639532,Lovely Stay Alfred at MUSE,114353388,Stay Alfred,,78704,30.25501,-97.74754,Entire home/apt,1112,1,1,2019-01-20,0.10,82,337
28639536,Glorious Stay Alfred at MUSE,114353388,Stay Alfred,,78704,30.25337,-97.74715,Entire home/apt,1112,1,0,,,82,266
28639539,Fantastic Stay Alfred at MUSE,114353388,Stay Alfred,,78704,30.25439,-97.74807,Entire home/apt,1112,1,0,,,82,325
28639542,Impeccable Stay Alfred at MUSE,114353388,Stay Alfred,,78704,30.25478,-97.74743,Entire home/apt,1112,1,5,2019-10-08,0.43,82,331
28640193,Live Large in the Tiny Shiny on the Cool East Side of Austin,17501485,Drew,,78702,30.27924,-97.7084,Entire home/apt,85,1,200,2019-11-11,14.39,2,168
28642770,Splendor in the Arbor - Big 3/2 South Austin House,11063754,Chris,,78748,30.18262,-97.81365,Entire home/apt,86,1,81,2019-09-24,6.01,1,10
28643419,Stylish South Austin Getaway - 2B/2B,43885781,Kailey,,78748,30.17382,-97.8346,Entire home/apt,100,2,13,2019-05-05,0.94,1,0
28660193,South Austin Creekside Retreat!!!!,1840480,Scott And Sally,,78745,30.22078,-97.79457,Entire home/apt,175,4,16,2019-10-31,1.43,10,236
28661116,Pristine 3 br/ 2ba in Prime South Congress Locale,158057505,Namastay,,78704,30.25048,-97.74771,Hotel room,100,1,50,2019-11-04,3.65,3,0
28661462,Serene & Spacious 2BR/2BA in Hip South Congress,158057505,Namastay,,78704,30.25268,-97.7481,Hotel room,100,1,45,2019-10-26,3.28,3,0
28662484,University Social Studio + Gym,177489660,Vector Travel,,78705,30.28379,-97.74208,Entire home/apt,95,1,43,2019-10-08,3.09,8,8
28662538,University Social Studio + Pool + Gym,177489660,Vector Travel,,78705,30.28273,-97.74096,Entire home/apt,95,1,52,2019-11-09,3.80,8,8
28666149,NEW! Charming Austin Home w/ Deck Near State Park!,124060715,Evolve,,78744,30.17994,-97.76257,Entire home/apt,340,2,8,2019-09-29,1.05,34,346
28667284,Modern Apartment Walking Distance to ACL,6947268,Max,,78704,30.26127,-97.77654,Entire home/apt,300,1,1,2018-10-07,0.07,1,0
28667307,Downtown Austin - 3 Bedroom Apt on SoCo,63912704,Marcela,,78704,30.25436,-97.74748,Entire home/apt,675,2,7,2019-10-13,0.52,1,0
28671016,1-1 Condo  / Highly Desirable Central Location,20442740,Ann,,78722,30.2851,-97.716,Entire home/apt,94,2,36,2019-11-10,3.90,1,80
28672332,Vibrant and Artistic Central East Austin Home,31178618,Marie,,78722,30.28379,-97.71144,Entire home/apt,295,2,57,2019-11-04,4.21,1,288
28688485,"Luxury 30th floor Sky Loft, Best Location",24516340,David,,78701,30.26352,-97.74622,Entire home/apt,199,3,7,2019-08-14,0.50,18,27
28690851,Great Location - Simple Modern 3/2,14642308,Saul,,78752,30.33893,-97.70566,Entire home/apt,85,2,47,2019-10-20,3.50,1,78
28691378,SOCO Modern Farmhouse Blending Sleek and Rustic Accents,3577561,Ellen,,78704,30.23769,-97.7428,Entire home/apt,150,2,14,2019-09-09,1.32,2,39
28692400,South Austin 1 Bedroom,89832297,Jesus,,78745,30.20996,-97.81669,Private room,23,1,34,2019-11-10,2.46,1,16
28696021,★★★Sweet ATX Suite✔Near Downtown✔SoCo✔★★★,86512868,Brandon,,78704,30.22977,-97.7638,Entire home/apt,25,1,98,2019-11-08,7.56,3,70
28697165,Classic & Spacious 3BR Home near Crestview Station,216490605,Bryan,,78757,30.34756,-97.72103,Entire home/apt,400,3,1,2018-10-13,0.08,1,0
28697258,Charming Old Austin Home,192934731,Katherine,,78756,30.32389,-97.73524,Entire home/apt,150,3,3,2018-10-28,0.22,1,0
28699103,Easy Elegant Central Mueller House,93717709,Sayuri,,78723,30.2977,-97.69868,Entire home/apt,400,3,3,2019-04-15,0.37,1,35
28699364,"Quiet spacious room. Hotel style bed.
Cent local.",118771276,Nathan,,78723,30.31077,-97.70345,Private room,34,1,34,2019-03-24,2.44,17,0
28716092,Spacious Modern House - Close to DT - Fully Loaded,22136431,Mike,,78741,30.22306,-97.69684,Entire home/apt,299,2,3,2019-10-20,1.07,2,0
28716667,Superfly - A quirky little space to rest your head,28879622,Amber,,78744,30.17458,-97.76525,Entire home/apt,79,2,3,2018-10-21,0.22,2,0
28717358,The Art Gallery,216621162,Estephania,,78727,30.41863,-97.72405,Private room,45,1,9,2019-05-22,0.67,1,0
28717935,Access to All the UT Traditions and Dwntn Austin,155412548,Andy,,78701,30.26437,-97.74137,Entire home/apt,277,1,59,2019-10-30,4.43,8,216
28718154,Hook 'Em! 15 min from Texas Memorial Stadium,155412548,Andy,,78701,30.26606,-97.74246,Entire home/apt,274,1,51,2019-10-26,3.81,8,210
28718169,Restful Oasis in South Austin,21720568,Gabbie,,78704,30.23749,-97.7837,Entire home/apt,210,1,1,2018-10-07,0.07,1,0
28718280,Your Austin Adventure Awaits! Booking SXSW,155412548,Andy,,78701,30.26422,-97.74321,Entire home/apt,276,1,58,2019-10-30,4.25,8,190
28719595,"Plush King Bedrm~9min to 6th coffee 
&Brkfst Incl!",118771276,Nathan,,78723,30.31165,-97.70496,Private room,34,1,56,2019-03-29,4.05,17,0
28721498,4.3 Miles to ACL! Close-in Wooded Modern Comfort,216643395,Susan,,78746,30.29111,-97.83155,Entire home/apt,645,3,0,,,1,363
28721556,Austin -  Suite Au Dessus Du Garage,215722349,Richard,,78704,30.23216,-97.76256,Entire home/apt,90,1,80,2019-10-28,5.76,1,157
28735348,"Amzing Location, 30 Day Lease or Longer, Furnished",1693181,Austin,,78703,30.28916,-97.77114,Entire home/apt,44,30,1,2019-01-05,0.10,2,195
28736861,Cozy bedroom and private bathroom,216758082,Michael,,78703,30.28756,-97.7653,Private room,100,1,3,2019-04-13,0.37,1,46
28736892,Cozy in Clarksville - 2 miles from ACL venue,45676991,Aja,,78703,30.28105,-97.75739,Entire home/apt,200,2,2,2018-10-13,0.15,2,0
28738883,Not-So-Tiny House in N. Central Austin,216773995,Elizabeth,,78757,30.36024,-97.72665,Entire home/apt,130,3,50,2019-11-10,3.72,2,130
28742342,"Perfect Downtown ACL spot!  
St. Anthony Studio",95139463,Felicity,,78705,30.28501,-97.74905,Entire home/apt,79,1,43,2019-10-28,3.14,8,256
28742780,SouthShoreATX-Contemporary Suite on Private Floor,74521207,Lori,,78741,30.24171,-97.7252,Private room,150,1,24,2019-11-04,1.79,1,82
28753166,"Austin, Rainey  - Hi Rise Condo",216879049,Frank,,78701,30.25669,-97.74024,Private room,425,4,0,,,1,88
28754683,Howdy's Hacienda Eastside 3bdrm,47946196,Darren,,78721,30.28201,-97.68106,Entire home/apt,99,2,34,2019-11-03,2.54,1,69
28757469,"PRIVATE 2 ROOMS 2 BATH CONDO, NO CLEANING FEES",121500207,Ashley,,78705,30.29114,-97.74642,Entire home/apt,189,1,46,2019-10-27,3.44,23,351
28759137,Eastside Baja-California Style Casita With Private Entrance,77500566,Cameron,,78702,30.26,-97.70631,Entire home/apt,300,2,19,2019-11-10,1.42,1,29
28773292,"Oberon the  Airstream, your Formula One Retreat",217034513,Jeff And Pam,,78745,30.22596,-97.79131,Entire home/apt,115,2,7,2019-10-13,0.52,1,0
28777184,Perfect Central Austin Getaway,28426406,Kelly,,78704,30.24581,-97.74575,Entire home/apt,150,3,16,2019-11-11,1.26,1,68
